f1,f2,f3,w1,w2,w3
0.6288281455225324,0.4573295603800236,0.6288281455225324,0.3666666666666666,0.2666666666666666,0.3666666666666666
0.6329788714132797,0.5178918038835925,0.575435337648436,0.3666666666666666,0.3,0.3333333333333333
0.6329788714132797,0.575435337648436,0.5178918038835925,0.3666666666666666,0.3333333333333333,0.3
0.6288281455225324,0.6288281455225324,0.4573295603800236,0.3666666666666666,0.3666666666666666,0.2666666666666666
0.6207659127814104,0.6771991775797205,0.3950328535881702,0.3666666666666666,0.4,0.2333333333333333
0.6092336531838823,0.7200034083082247,0.3323092653730268,0.3666666666666666,0.4333333333333333,0.2
0.5948118774794626,0.7570332986102252,0.2703690352179375,0.3666666666666666,0.4666666666666667,0.1666666666666666
0.5781471643504004,0.7883824968414551,0.2102353324910547,0.3666666666666666,0.5,0.1333333333333333
0.5598852584152163,0.8143785576948601,0.1526959795677862,0.3666666666666666,0.5333333333333333,0.1
0.5406205059012895,0.8355044182110839,0.0982946374365981,0.3666666666666666,0.5666666666666667,0.0666666666666666
0.5208650961914162,0.852324702858681,0.0473513723810378,0.3666666666666666,0.6,0.0333333333333333
0.5010362705417046,0.8654262854811262,0.0,0.3666666666666666,0.6333333333333333,0.0
0.5547001962252291,0.0,0.8320502943378436,0.4,0.0,0.6
0.5760184328847833,0.0480015360737319,0.8160261132534429,0.4,0.0333333333333333,0.5666666666666667
0.5970223141259936,0.0995037190209989,0.7960297521679913,0.4,0.0666666666666666,0.5333333333333333
0.6172133998483676,0.1543033499620919,0.7715167498104595,0.4,0.1,0.5
0.635998728003816,0.2119995760012719,0.741998516004452,0.4,0.1333333333333333,0.4666666666666667
0.6527139518645054,0.2719641466102105,0.7071067811865475,0.4,0.1666666666666666,0.4333333333333333
0.6666666666666666,0.3333333333333333,0.6666666666666666,0.4,0.2,0.4
0.6771991775797205,0.3950328535881702,0.6207659127814104,0.4,0.2333333333333333,0.3666666666666666
0.6837634587578277,0.4558423058385518,0.5698028822981898,0.4,0.2666666666666666,0.3333333333333333
0.6859943405700355,0.5144957554275266,0.5144957554275266,0.4,0.3,0.3
0.6837634587578277,0.5698028822981898,0.4558423058385518,0.4,0.3333333333333333,0.2666666666666666
0.6771991775797205,0.6207659127814104,0.3950328535881702,0.4,0.3666666666666666,0.2333333333333333
0.6666666666666666,0.6666666666666666,0.3333333333333333,0.4,0.4,0.2
0.6527139518645054,0.7071067811865475,0.2719641466102105,0.4,0.4333333333333333,0.1666666666666666
0.635998728003816,0.741998516004452,0.2119995760012719,0.4,0.4666666666666667,0.1333333333333333
0.6172133998483676,0.7715167498104595,0.1543033499620919,0.4,0.5,0.1
0.5970223141259936,0.7960297521679913,0.0995037190209989,0.4,0.5333333333333333,0.0666666666666666
0.5760184328847833,0.8160261132534429,0.0480015360737319,0.4,0.5666666666666667,0.0333333333333333
0.5547001962252291,0.8320502943378436,0.0,0.4,0.6,0.0
0.6074501075707971,0.0,0.7943578329771962,0.4333333333333333,0.0,0.5666666666666667
0.629852058044962,0.0484501583111509,0.7752025329784147,0.4333333333333333,0.0333333333333333,0.5333333333333333
0.6516311192522112,0.100250941423417,0.7518820606756282,0.4333333333333333,0.0666666666666666,0.5
0.6722139969935249,0.1551263069985057,0.7239227659930269,0.4333333333333333,0.1,0.4666666666666667
0.690942204488554,0.2125976013810935,0.690942204488554,0.4333333333333333,0.1333333333333333,0.4333333333333333
0.7071067811865475,0.2719641466102105,0.6527139518645054,0.4333333333333333,0.1666666666666666,0.4
0.7200034083082247,0.3323092653730268,0.6092336531838823,0.4333333333333333,0.2,0.3666666666666666
0.7290038003196575,0.3925405078644309,0.5607721540920442,0.4333333333333333,0.2333333333333333,0.3333333333333333
0.7336324423780305,0.4514661183864802,0.5078993831847903,0.4333333333333333,0.2666666666666666,0.3
0.7336324423780305,0.5078993831847903,0.4514661183864802,0.4333333333333333,0.3,0.2666666666666666
0.7290038003196575,0.5607721540920442,0.3925405078644309,0.4333333333333333,0.3333333333333333,0.2333333333333333
0.7200034083082247,0.6092336531838823,0.3323092653730268,0.4333333333333333,0.3666666666666666,0.2
0.7071067811865475,0.6527139518645054,0.2719641466102105,0.4333333333333333,0.4,0.1666666666666666
0.690942204488554,0.690942204488554,0.2125976013810935,0.4333333333333333,0.4333333333333333,0.1333333333333333
0.6722139969935249,0.7239227659930269,0.1551263069985057,0.4333333333333333,0.4666666666666667,0.1
0.6516311192522112,0.7518820606756282,0.100250941423417,0.4333333333333333,0.5,0.0666666666666666
0.629852058044962,0.7752025329784147,0.0484501583111509,0.4333333333333333,0.5333333333333333,0.0333333333333333
0.6074501075707971,0.7943578329771962,0.0,0.4333333333333333,0.5666666666666667,0.0
0.658504607868518,0.0,0.7525766947068778,0.4666666666666667,0.0,0.5333333333333333
0.6815093369157297,0.0486792383511235,0.7301885752668532,0.4666666666666667,0.0333333333333333,0.5
0.7035264706814484,0.1005037815259212,0.7035264706814484,0.4666666666666667,0.0666666666666666,0.4666666666666667
0.7239227659930269,0.1551263069985057,0.6722139969935249,0.4666666666666667,0.1,0.4333333333333333
0.741998516004452,0.2119995760012719,0.635998728003816,0.4666666666666667,0.1333333333333333,0.4
0.7570332986102252,0.2703690352179375,0.5948118774794626,0.4666666666666667,0.1666666666666666,0.3666666666666666
0.7683498199278325,0.3292927799690711,0.5488212999484517,0.4666666666666667,0.2,0.3333333333333333
0.7753882858703959,0.3876941429351979,0.4984638980595401,0.4666666666666667,0.2333333333333333,0.3
0.7777777777777777,0.4444444444444443,0.4444444444444443,0.4666666666666667,0.2666666666666666,0.2666666666666666
0.7753882858703959,0.4984638980595401,0.3876941429351979,0.4666666666666667,0.3,0.2333333333333333
0.7683498199278325,0.5488212999484517,0.3292927799690711,0.4666666666666667,0.3333333333333333,0.2
0.7570332986102252,0.5948118774794626,0.2703690352179375,0.4666666666666667,0.3666666666666666,0.1666666666666666
0.741998516004452,0.635998728003816,0.2119995760012719,0.4666666666666667,0.4,0.1333333333333333
0.7239227659930269,0.6722139969935249,0.1551263069985057,0.4666666666666667,0.4333333333333333,0.1
0.7035264706814485,0.7035264706814485,0.1005037815259212,0.4666666666666667,0.4666666666666667,0.0666666666666666
0.6815093369157297,0.7301885752668532,0.0486792383511235,0.4666666666666667,0.5,0.0333333333333333
0.658504607868518,0.7525766947068778,0.0,0.4666666666666667,0.5333333333333333,0.0
0.7071067811865475,0.0,0.7071067811865475,0.5,0.0,0.5
0.7301885752668532,0.0486792383511235,0.6815093369157297,0.5,0.0333333333333333,0.4666666666666667
0.7518820606756283,0.1002509414234171,0.6516311192522113,0.5,0.0666666666666666,0.4333333333333333
0.7715167498104595,0.1543033499620919,0.6172133998483676,0.5,0.1,0.4
0.7883824968414551,0.2102353324910547,0.5781471643504004,0.5,0.1333333333333333,0.3666666666666666
0.8017837257372732,0.2672612419124244,0.5345224838248488,0.5,0.1666666666666666,0.3333333333333333
0.8111071056538127,0.3244428422615251,0.4866642633922876,0.5,0.2,0.3
0.8158924398306316,0.3807498052542948,0.4351426345763369,0.5,0.2333333333333333,0.2666666666666666
0.8158924398306316,0.4351426345763369,0.3807498052542948,0.5,0.2666666666666666,0.2333333333333333
0.8111071056538127,0.4866642633922876,0.3244428422615251,0.5,0.3,0.2
0.8017837257372732,0.5345224838248488,0.2672612419124244,0.5,0.3333333333333333,0.1666666666666666
0.7883824968414551,0.5781471643504004,0.2102353324910547,0.5,0.3666666666666666,0.1333333333333333
0.7715167498104595,0.6172133998483676,0.1543033499620919,0.5,0.4,0.1
0.7518820606756282,0.6516311192522112,0.100250941423417,0.5,0.4333333333333333,0.0666666666666666
0.7301885752668532,0.6815093369157297,0.0486792383511235,0.5,0.4666666666666667,0.0333333333333333
0.7071067811865475,0.7071067811865475,0.0,0.5,0.5,0.0
0.7525766947068778,0.0,0.658504607868518,0.5333333333333333,0.0,0.4666666666666667
0.7752025329784147,0.0484501583111509,0.629852058044962,0.5333333333333333,0.0333333333333333,0.4333333333333333
0.7960297521679913,0.0995037190209989,0.5970223141259936,0.5333333333333333,0.0666666666666666,0.4
0.8143785576948601,0.1526959795677862,0.5598852584152163,0.5333333333333333,0.1,0.3666666666666666
0.8295613557843402,0.207390338946085,0.5184758473652126,0.5333333333333333,0.1333333333333333,0.3333333333333333
0.8409413299642187,0.2627941656138183,0.4730294981048729,0.5333333333333333,0.1666666666666666,0.3
0.8479983040050879,0.317999364001908,0.4239991520025439,0.5333333333333333,0.2,0.2666666666666666
0.8503904055243742,0.3720458024169137,0.3720458024169137,0.5333333333333333,0.2333333333333333,0.2333333333333333
0.8479983040050879,0.4239991520025439,0.317999364001908,0.5333333333333333,0.2666666666666666,0.2
0.8409413299642187,0.4730294981048729,0.2627941656138183,0.5333333333333333,0.3,0.1666666666666666
0.8295613557843402,0.5184758473652126,0.207390338946085,0.5333333333333333,0.3333333333333333,0.1333333333333333
0.8143785576948601,0.5598852584152163,0.1526959795677862,0.5333333333333333,0.3666666666666666,0.1
0.7960297521679913,0.5970223141259936,0.0995037190209989,0.5333333333333333,0.4,0.0666666666666666
0.7752025329784147,0.629852058044962,0.0484501583111509,0.5333333333333333,0.4333333333333333,0.0333333333333333
0.7525766947068778,0.658504607868518,0.0,0.5333333333333333,0.4666666666666667,0.0
0.7943578329771962,0.0,0.6074501075707971,0.5666666666666667,0.0,0.4333333333333333
0.8160261132534429,0.0480015360737319,0.5760184328847833,0.5666666666666667,0.0333333333333333,0.4
0.8355044182110839,0.0982946374365981,0.5406205059012895,0.5666666666666667,0.0666666666666666,0.3666666666666666
0.8521330020990454,0.1503764121351256,0.5012547071170855,0.5666666666666667,0.1,0.3333333333333333
0.8652772175507889,0.203594639423715,0.4580879387033588,0.5666666666666667,0.1333333333333333,0.3
0.8743856497851875,0.2571722499368198,0.4114755998989118,0.5666666666666667,0.1666666666666666,0.2666666666666666
0.8790490729915326,0.3102526139970115,0.3619613829965134,0.5666666666666667,0.2,0.2333333333333333
0.8790490729915326,0.3619613829965134,0.3102526139970115,0.5666666666666667,0.2333333333333333,0.2
0.8743856497851875,0.4114755998989118,0.2571722499368198,0.5666666666666667,0.2666666666666666,0.1666666666666666
0.8652772175507889,0.4580879387033588,0.203594639423715,0.5666666666666667,0.3,0.1333333333333333
0.8521330020990454,0.5012547071170855,0.1503764121351256,0.5666666666666667,0.3333333333333333,0.1
0.8355044182110839,0.5406205059012895,0.0982946374365981,0.5666666666666667,0.3666666666666666,0.0666666666666666
0.8160261132534429,0.5760184328847833,0.0480015360737319,0.5666666666666667,0.4,0.0333333333333333
0.7943578329771962,0.6074501075707971,0.0,0.5666666666666667,0.4333333333333333,0.0
0.8320502943378436,0.0,0.5547001962252291,0.6,0.0,0.4
0.852324702858681,0.0473513723810378,0.5208650961914162,0.6,0.0333333333333333,0.3666666666666666
0.8700628401410972,0.0966736489045663,0.4833682445228318,0.6,0.0666666666666666,0.3333333333333333
0.8846517369293828,0.1474419561548971,0.4423258684646914,0.6,0.1,0.3
0.8955334711889903,0.1990074380419978,0.3980148760839956,0.6,0.1333333333333333,0.2666666666666666
0.9022584728107538,0.2506273535585427,0.3508782949819598,0.6,0.1666666666666666,0.2333333333333333
0.9045340337332908,0.3015113445777636,0.3015113445777636,0.6,0.2,0.2
0.9022584728107538,0.3508782949819598,0.2506273535585427,0.6,0.2333333333333333,0.1666666666666666
0.8955334711889903,0.3980148760839956,0.1990074380419978,0.6,0.2666666666666666,0.1333333333333333
0.8846517369293828,0.4423258684646914,0.1474419561548971,0.6,0.3,0.1
0.8700628401410972,0.4833682445228318,0.0966736489045663,0.6,0.3333333333333333,0.0666666666666666
0.852324702858681,0.5208650961914162,0.0473513723810378,0.6,0.3666666666666666,0.0333333333333333
0.8320502943378436,0.5547001962252291,0.0,0.6,0.4,0.0
0.8654262854811262,0.0,0.5010362705417046,0.6333333333333333,0.0,0.3666666666666666
0.8839599998785472,0.0465242105199235,0.4652421051992353,0.6333333333333333,0.0333333333333333,0.3333333333333333
0.8996760752397188,0.0947027447620756,0.4261623514293405,0.6333333333333333,0.0666666666666666,0.3
0.9120291854009068,0.1440046082211958,0.3840122885898555,0.6333333333333333,0.1,0.2666666666666666
0.9205530079118674,0.1938006332446036,0.3391511081780564,0.6333333333333333,0.1333333333333333,0.2333333333333333
0.9249055286713472,0.2433961917556177,0.2920754301067413,0.6333333333333333,0.1666666666666666,0.2
0.9249055286713472,0.2920754301067413,0.2433961917556177,0.6333333333333333,0.2,0.1666666666666666
0.9205530079118674,0.3391511081780564,0.1938006332446036,0.6333333333333333,0.2333333333333333,0.1333333333333333
0.9120291854009068,0.3840122885898555,0.1440046082211958,0.6333333333333333,0.2666666666666666,0.1
0.899676075239719,0.4261623514293406,0.0947027447620756,0.6333333333333333,0.3,0.0666666666666666
0.8839599998785473,0.4652421051992355,0.0465242105199235,0.6333333333333333,0.3333333333333333,0.0333333333333333
0.8654262854811262,0.5010362705417046,0.0,0.6333333333333333,0.3666666666666666,0.0
0.8944271909999159,0.0,0.4472135954999579,0.6666666666666666,0.0,0.3333333333333333
0.910975037348554,0.0455487518674277,0.4099387668068492,0.6666666666666666,0.0333333333333333,0.3
0.9245003270420484,0.0924500327042048,0.3698001308168194,0.6666666666666666,0.0666666666666666,0.2666666666666666
0.9345386270319954,0.1401807940547993,0.3270885194611984,0.6666666666666666,0.1,0.2333333333333333
0.9407208683835973,0.1881441736767194,0.2822162605150792,0.6666666666666666,0.1333333333333333,0.2
0.9428090415820632,0.2357022603955158,0.2357022603955158,0.6666666666666666,0.1666666666666666,0.1666666666666666
0.9407208683835973,0.2822162605150792,0.1881441736767194,0.6666666666666666,0.2,0.1333333333333333
0.9345386270319954,0.3270885194611984,0.1401807940547993,0.6666666666666666,0.2333333333333333,0.1
0.9245003270420484,0.3698001308168194,0.0924500327042048,0.6666666666666666,0.2666666666666666,0.0666666666666666
0.910975037348554,0.4099387668068492,0.0455487518674277,0.6666666666666666,0.3,0.0333333333333333
0.8944271909999159,0.4472135954999579,0.0,0.6666666666666666,0.3333333333333333,0.0
0.919145030018058,0.0,0.3939192985791677,0.7,0.0,0.3
0.9335638713962128,0.0444554224474387,0.3556433795795096,0.7,0.0333333333333333,0.2666666666666666
0.94483466839828,0.0899842541331695,0.3149448894660933,0.7,0.0666666666666666,0.2333333333333333
0.9525793444156804,0.1360827634879543,0.2721655269759087,0.7,0.1,0.2
0.9565237892159816,0.1821950074697108,0.2277437593371384,0.7,0.1333333333333333,0.1666666666666666
0.9565237892159816,0.2277437593371384,0.1821950074697108,0.7,0.1666666666666666,0.1333333333333333
0.9525793444156804,0.2721655269759087,0.1360827634879543,0.7,0.2,0.1
0.9448346683982798,0.3149448894660933,0.0899842541331695,0.7,0.2333333333333333,0.0666666666666666
0.9335638713962128,0.3556433795795096,0.0444554224474387,0.7,0.2666666666666666,0.0333333333333333
0.919145030018058,0.3939192985791677,0.0,0.7,0.3,0.0
0.939793423488437,0.0,0.3417430630867044,0.7333333333333333,0.0,0.2666666666666666
0.952033109297414,0.0432742322407915,0.3029196256855408,0.7333333333333333,0.0333333333333333,0.2333333333333333
0.9610744623271416,0.0873704056661038,0.2621112169983114,0.7333333333333333,0.0666666666666666,0.2
0.966624505360243,0.131812432549124,0.2196873875818734,0.7333333333333333,0.1,0.1666666666666666
0.968495996958186,0.1760901812651247,0.1760901812651247,0.7333333333333333,0.1333333333333333,0.1333333333333333
0.966624505360243,0.2196873875818734,0.131812432549124,0.7333333333333333,0.1666666666666666,0.1
0.9610744623271416,0.2621112169983114,0.0873704056661038,0.7333333333333333,0.2,0.0666666666666666
0.952033109297414,0.3029196256855408,0.0432742322407915,0.7333333333333333,0.2333333333333333,0.0333333333333333
0.939793423488437,0.3417430630867044,0.0,0.7333333333333333,0.2666666666666666,0.0
0.9566738804288584,0.0,0.291161615782696,0.7666666666666667,0.0,0.2333333333333333
0.9667621089311568,0.0420331351709198,0.2521988110255191,0.7666666666666667,0.0333333333333333,0.2
0.973667640334794,0.0846667513334603,0.2116668783336508,0.7666666666666667,0.0666666666666666,0.1666666666666666
0.9771763639228008,0.1274577865986262,0.1699437154648349,0.7666666666666667,0.1,0.1333333333333333
0.9771763639228008,0.1699437154648349,0.1274577865986262,0.7666666666666667,0.1333333333333333,0.1
0.973667640334794,0.2116668783336508,0.0846667513334603,0.7666666666666667,0.1666666666666666,0.0666666666666666
0.9667621089311568,0.2521988110255191,0.0420331351709198,0.7666666666666667,0.2,0.0333333333333333
0.9566738804288584,0.291161615782696,0.0,0.7666666666666667,0.2333333333333333,0.0
0.9701425001453318,0.0,0.2425356250363329,0.8,0.0,0.2
0.978166975127067,0.0407569572969611,0.2037847864848055,0.8,0.0333333333333333,0.1666666666666666
0.9830783046228484,0.081923192051904,0.163846384103808,0.8,0.0666666666666666,0.1333333333333333
0.9847319278346618,0.1230914909793327,0.1230914909793327,0.8,0.1,0.1
0.9830783046228484,0.163846384103808,0.081923192051904,0.8,0.1333333333333333,0.0666666666666666
0.978166975127067,0.2037847864848055,0.0407569572969611,0.8,0.1666666666666666,0.0333333333333333
0.9701425001453318,0.2425356250363329,0.0,0.8,0.2,0.0
0.9805806756909202,0.0,0.196116135138184,0.8333333333333334,0.0,0.1666666666666666
0.986671297454823,0.0394668518981929,0.1578674075927716,0.8333333333333334,0.0333333333333333,0.1333333333333333
0.9897594780811196,0.0791807582464895,0.1187711373697343,0.8333333333333334,0.0666666666666666,0.1
0.9897594780811196,0.1187711373697343,0.0791807582464895,0.8333333333333334,0.1,0.0666666666666666
0.986671297454823,0.1578674075927716,0.0394668518981929,0.8333333333333334,0.1333333333333333,0.0333333333333333
0.9805806756909202,0.196116135138184,0.0,0.8333333333333334,0.1666666666666666,0.0
0.9883716976506172,0.0,0.1520571842539411,0.8666666666666667,0.0,0.1333333333333333
0.9926846128175764,0.0381801774160606,0.1145405322481818,0.8666666666666667,0.0333333333333333,0.1
0.9941348467724342,0.0764719112901872,0.0764719112901872,0.8666666666666667,0.0666666666666666,0.0666666666666666
0.9926846128175764,0.1145405322481818,0.0381801774160606,0.8666666666666667,0.1,0.0333333333333333
0.9883716976506172,0.1520571842539411,0.0,0.8666666666666667,0.1333333333333333,0.0
0.9938837346736188,0.0,0.1104315260748465,0.9,0.0,0.1
0.996588185209509,0.0369106735262781,0.0738213470525562,0.9,0.0333333333333333,0.0666666666666666
0.996588185209509,0.0738213470525562,0.0369106735262781,0.9,0.0666666666666666,0.0333333333333333
0.9938837346736188,0.1104315260748465,0.0,0.9,0.1,0.0
0.997458699830735,0.0,0.0712470499879096,0.9333333333333332,0.0,0.0666666666666666
0.9987269250089904,0.035668818750321,0.035668818750321,0.9333333333333332,0.0333333333333333,0.0333333333333333
0.997458699830735,0.0712470499879096,0.0,0.9333333333333332,0.0666666666666666,0.0
0.9994059993535876,0.0,0.0344622758397788,0.9666666666666668,0.0,0.0333333333333333
0.9994059993535876,0.0344622758397788,0.0,0.9666666666666668,0.0333333333333333,0.0
1.0,0.0,0.0,1.0,0.0,0.0
